"PROVINCIA","SECCION","Circuito","NOMBRE_CATEGORIA","NOMBRE_AGRUPACION","PASO","GRAL"
"Buenos Aires","Lanús","0271","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",8,0
"Buenos Aires","Lanús","0272","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",28,0
"Buenos Aires","Lanús","0272","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",119,0
"Buenos Aires","Lanús","0272","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",1,0
"Buenos Aires","Lanús","0272","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",11,0
"Buenos Aires","Lanús","0273","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",88,0
"Buenos Aires","Lanús","0273","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",271,0
"Buenos Aires","Lanús","0273","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",4,0
"Buenos Aires","Lanús","0273","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",35,0
"Buenos Aires","Lanús","0274","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",94,0
"Buenos Aires","Lanús","0274","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",303,0
"Buenos Aires","Lanús","0274","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",9,0
"Buenos Aires","Lanús","0274","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",23,0
"Buenos Aires","Lanús","0275","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",58,0
"Buenos Aires","Lanús","0275","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",246,0
"Buenos Aires","Lanús","0275","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",0,0
"Buenos Aires","Lanús","0275","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",18,0
"Buenos Aires","Lanús","0276","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",58,0
"Buenos Aires","Lanús","0276","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",254,0
"Buenos Aires","Lanús","0276","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",0,0
"Buenos Aires","Lanús","0276","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",15,0
"Buenos Aires","Lobos","0574","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",36,0
"Buenos Aires","Lobos","0574","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",94,0
"Buenos Aires","Lobos","0574","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",14,0
"Buenos Aires","Lobos","0574","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",23,0
"Buenos Aires","Lobos","0575","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",5,0
"Buenos Aires","Lobos","0575","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",10,0
"Buenos Aires","Lobos","0575","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",4,0
"Buenos Aires","Lobos","0575","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",5,0
"Buenos Aires","Lobos","0576","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",0,0
"Buenos Aires","Lobos","0576","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",1,0
"Buenos Aires","Lobos","0576","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",1,0
"Buenos Aires","Lobos","0576","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",0,0
"Buenos Aires","Lobos","0577","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",0,0
"Buenos Aires","Lobos","0577","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",3,0
"Buenos Aires","Lobos","0577","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",0,0
"Buenos Aires","Lobos","0577","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",1,0
"Buenos Aires","Lobos","0578","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",3,0
"Buenos Aires","Lobos","0578","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",3,0
"Buenos Aires","Lobos","0578","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",1,0
"Buenos Aires","Lobos","0578","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",0,0
"Buenos Aires","Lobos","0579","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",0,0
"Buenos Aires","Lobos","0579","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",3,0
"Buenos Aires","Lobos","0579","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",0,0
"Buenos Aires","Lobos","0579","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",0,0
"Buenos Aires","Lobos","0580","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",0,0
"Buenos Aires","Lobos","0580","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",2,0
"Buenos Aires","Lobos","0580","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",0,0
"Buenos Aires","Lobos","0580","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",0,0
"Buenos Aires","Lobos","0581","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",1,0
"Buenos Aires","Lobos","0581","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",1,0
"Buenos Aires","Lobos","0581","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",0,0
"Buenos Aires","Lobos","0581","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",0,0
"Buenos Aires","Lobos","0576A","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",0,0
"Buenos Aires","Lobos","0576A","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",1,0
"Buenos Aires","Lobos","0576A","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",0,0
"Buenos Aires","Lobos","0576A","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",0,0
"Buenos Aires","Lomas de Zamora","0583","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",252,0
"Buenos Aires","Lomas de Zamora","0583","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",742,0
"Buenos Aires","Lomas de Zamora","0583","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",137,0
"Buenos Aires","Lomas de Zamora","0583","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",120,0
"Buenos Aires","Lomas de Zamora","0584","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",27,0
"Buenos Aires","Lomas de Zamora","0584","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",203,0
"Buenos Aires","Lomas de Zamora","0584","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",5,0
"Buenos Aires","Lomas de Zamora","0584","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",9,0
"Buenos Aires","Lomas de Zamora","0585","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",27,0
"Buenos Aires","Lomas de Zamora","0585","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",117,0
"Buenos Aires","Lomas de Zamora","0585","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",4,0
"Buenos Aires","Lomas de Zamora","0585","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",8,0
"Buenos Aires","Lomas de Zamora","0586","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",37,0
"Buenos Aires","Lomas de Zamora","0586","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",124,0
"Buenos Aires","Lomas de Zamora","0586","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",18,0
"Buenos Aires","Lomas de Zamora","0586","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",9,0
"Buenos Aires","Lomas de Zamora","0587","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",181,0
"Buenos Aires","Lomas de Zamora","0587","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",669,0
"Buenos Aires","Lomas de Zamora","0587","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",75,0
"Buenos Aires","Lomas de Zamora","0587","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",52,0
"Buenos Aires","Lomas de Zamora","0588","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",25,0
"Buenos Aires","Lomas de Zamora","0588","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",137,0
"Buenos Aires","Lomas de Zamora","0588","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",4,0
"Buenos Aires","Lomas de Zamora","0588","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",5,0
"Buenos Aires","Lomas de Zamora","0589","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",51,0
"Buenos Aires","Lomas de Zamora","0589","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",184,0
"Buenos Aires","Lomas de Zamora","0589","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",20,0
"Buenos Aires","Lomas de Zamora","0589","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",21,0
"Buenos Aires","Lomas de Zamora","0590","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",69,0
"Buenos Aires","Lomas de Zamora","0590","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",367,0
"Buenos Aires","Lomas de Zamora","0590","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",32,0
"Buenos Aires","Lomas de Zamora","0590","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",24,0
"Buenos Aires","Lomas de Zamora","0591","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",38,0
"Buenos Aires","Lomas de Zamora","0591","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",156,0
"Buenos Aires","Lomas de Zamora","0591","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",7,0
"Buenos Aires","Lomas de Zamora","0591","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",4,0
"Buenos Aires","Lomas de Zamora","0592","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",26,0
"Buenos Aires","Lomas de Zamora","0592","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",77,0
"Buenos Aires","Lomas de Zamora","0592","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",10,0
"Buenos Aires","Lomas de Zamora","0592","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",3,0
"Buenos Aires","Lomas de Zamora","0593","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",47,0
"Buenos Aires","Lomas de Zamora","0593","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",164,0
"Buenos Aires","Lomas de Zamora","0593","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",47,0
"Buenos Aires","Lomas de Zamora","0593","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",20,0
"Buenos Aires","Lomas de Zamora","0590A","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",99,0
"Buenos Aires","Lomas de Zamora","0590A","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",292,0
"Buenos Aires","Lomas de Zamora","0590A","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",52,0
"Buenos Aires","Lomas de Zamora","0590A","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",34,0
"Buenos Aires","Lomas de Zamora","0593A","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",17,0
"Buenos Aires","Lomas de Zamora","0593A","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",132,0
"Buenos Aires","Lomas de Zamora","0593A","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",5,0
"Buenos Aires","Lomas de Zamora","0593A","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",11,0
"Buenos Aires","Magdalena","0604","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",0,0
"Buenos Aires","Magdalena","0604","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",8,0
"Buenos Aires","Magdalena","0604","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",2,0
"Buenos Aires","Magdalena","0604","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",1,0
"Buenos Aires","Magdalena","0605","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",0,0
"Buenos Aires","Magdalena","0605","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",2,0
"Buenos Aires","Magdalena","0605","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",1,0
"Buenos Aires","Magdalena","0605","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",0,0
"Buenos Aires","Magdalena","0606","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",17,0
"Buenos Aires","Magdalena","0606","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",77,0
"Buenos Aires","Magdalena","0606","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",10,0
"Buenos Aires","Magdalena","0606","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",15,0
"Buenos Aires","Magdalena","0607","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",0,0
"Buenos Aires","Magdalena","0607","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",1,0
"Buenos Aires","Magdalena","0607","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",0,0
"Buenos Aires","Magdalena","0607","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",0,0
"Buenos Aires","Magdalena","0608","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",6,0
"Buenos Aires","Magdalena","0608","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",0,0
"Buenos Aires","Magdalena","0608","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",0,0
"Buenos Aires","Magdalena","0608","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",0,0
"Buenos Aires","Magdalena","0609","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",0,0
"Buenos Aires","Magdalena","0609","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",1,0
"Buenos Aires","Magdalena","0609","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",0,0
"Buenos Aires","Magdalena","0609","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",0,0
"Buenos Aires","Magdalena","0610","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",0,0
"Buenos Aires","Magdalena","0610","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",0,0
"Buenos Aires","Magdalena","0610","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",0,0
"Buenos Aires","Magdalena","0610","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",0,0
"Buenos Aires","Quilmes","0783","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",18,0
"Buenos Aires","Quilmes","0783","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",132,0
"Buenos Aires","Quilmes","0783","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",2,0
"Buenos Aires","Quilmes","0783","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",6,0
"Buenos Aires","Quilmes","0784","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",36,0
"Buenos Aires","Quilmes","0784","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",140,0
"Buenos Aires","Quilmes","0784","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",9,0
"Buenos Aires","Quilmes","0784","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",6,0
"Buenos Aires","Quilmes","0785","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",70,0
"Buenos Aires","Quilmes","0785","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",313,0
"Buenos Aires","Quilmes","0785","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",32,0
"Buenos Aires","Quilmes","0785","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",17,0
"Buenos Aires","Quilmes","0786","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",19,0
"Buenos Aires","Quilmes","0786","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",89,0
"Buenos Aires","Quilmes","0786","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",10,0
"Buenos Aires","Quilmes","0786","Presidente y Vicepresidente de la República","PARTIDO AUTONOMISTA",10,0
"Buenos Aires","Quilmes","0787","Presidente y Vicepresidente de la República","FRENTE PATRIOTA",30,0
"Buenos Aires","Quilmes","0787","Presidente y Vicepresidente de la República","MOVIMIENTO AL SOCIALISMO",123,0
"Buenos Aires","Quilmes","0787","Presidente y Vicepresidente de la República","MOVIMIENTO DE ACCION VECINAL",14,0
